,time,payload,routing_key
1688,2024-10-03 20:58:25.849000+00:00,100.74958,Conductivity
1689,2024-10-03 20:58:26.849000+00:00,100.92319,Conductivity
1690,2024-10-03 20:58:27.349000+00:00,100.80745,Conductivity
1691,2024-10-03 20:58:27.849000+00:00,100.92319,Conductivity
1692,2024-10-03 20:58:28.350000+00:00,100.63384,Conductivity
1693,2024-10-03 20:58:29.351000+00:00,100.518105,Conductivity
1694,2024-10-03 20:58:29.853000+00:00,100.460236,Conductivity
1695,2024-10-03 20:58:30+00:00,0.0,Heartbeat
1696,2024-10-03 20:58:30.354000+00:00,100.518105,Conductivity
1697,2024-10-03 20:58:30.853000+00:00,100.63384,Conductivity
1698,2024-10-03 20:58:31.353000+00:00,100.518105,Conductivity
1699,2024-10-03 20:58:31.853000+00:00,100.460236,Conductivity
1700,2024-10-03 20:58:32.354000+00:00,100.40237,Conductivity
1701,2024-10-03 20:58:33.354000+00:00,100.3445,Conductivity
1702,2024-10-03 20:58:34.354000+00:00,100.11303,Conductivity
1703,2024-10-03 20:58:35.355000+00:00,100.05516,Conductivity
1704,2024-10-03 20:58:35.856000+00:00,100.11303,Conductivity
1705,2024-10-03 20:58:36.356000+00:00,100.05516,Conductivity
1706,2024-10-03 20:58:36.856000+00:00,100.11303,Conductivity
1707,2024-10-03 20:58:39.835000+00:00,100.1709,Conductivity
1708,2024-10-03 20:58:40+00:00,0.0,Heartbeat
1709,2024-10-03 20:58:40.335000+00:00,100.22876,Conductivity
1710,2024-10-03 20:58:41.336000+00:00,100.3445,Conductivity
1711,2024-10-03 20:58:41.836000+00:00,100.40237,Conductivity
1712,2024-10-03 20:58:42.338000+00:00,100.460236,Conductivity
1713,2024-10-03 20:58:42.842000+00:00,100.518105,Conductivity
1714,2024-10-03 20:58:43.343000+00:00,100.63384,Conductivity
1715,2024-10-03 20:58:43.843000+00:00,100.69171,Conductivity
1716,2024-10-03 20:58:44.345000+00:00,100.74958,Conductivity
1717,2024-10-03 20:58:44.844000+00:00,100.80745,Conductivity
1718,2024-10-03 20:58:45.344000+00:00,100.92319,Conductivity
1719,2024-10-03 20:58:45.844000+00:00,100.98106,Conductivity
1720,2024-10-03 20:58:46.345000+00:00,101.038925,Conductivity
1721,2024-10-03 20:58:47.345000+00:00,101.21253,Conductivity
1722,2024-10-03 20:58:48.345000+00:00,101.096794,Conductivity
1723,2024-10-03 20:58:48.846000+00:00,101.21253,Conductivity
1724,2024-10-03 20:58:49.355000+00:00,101.32827,Conductivity
1725,2024-10-03 20:58:50+00:00,0.0,Heartbeat
1726,2024-10-03 20:58:51.355000+00:00,101.2704,Conductivity
1727,2024-10-03 20:58:51.855000+00:00,101.32827,Conductivity
1728,2024-10-03 20:58:52.355000+00:00,101.2704,Conductivity
1729,2024-10-03 20:58:52.856000+00:00,101.096794,Conductivity
1730,2024-10-03 20:58:53.356000+00:00,100.98106,Conductivity
1731,2024-10-03 20:58:54.356000+00:00,101.038925,Conductivity
1732,2024-10-03 20:58:54.857000+00:00,100.98106,Conductivity
1733,2024-10-03 20:58:55.361000+00:00,100.80745,Conductivity
1734,2024-10-03 20:58:55.861000+00:00,100.69171,Conductivity
1735,2024-10-03 20:58:56.361000+00:00,100.63384,Conductivity
1736,2024-10-03 20:58:56.861000+00:00,100.518105,Conductivity
1737,2024-10-03 20:58:57.362000+00:00,100.460236,Conductivity
1738,2024-10-03 20:58:57.862000+00:00,100.40237,Conductivity
1739,2024-10-03 20:58:58.362000+00:00,100.3445,Conductivity
1740,2024-10-03 20:58:58.863000+00:00,100.1709,Conductivity
1741,2024-10-03 20:58:59.363000+00:00,100.05516,Conductivity
1742,2024-10-03 20:59:00+00:00,0.0,Heartbeat
1743,2024-10-03 20:59:00.364000+00:00,99.88155,Conductivity
1744,2024-10-03 20:59:00.865000+00:00,99.65008,Conductivity
1745,2024-10-03 20:59:01.865000+00:00,99.47647,Conductivity
1746,2024-10-03 20:59:02.365000+00:00,99.244995,Conductivity
1747,2024-10-03 20:59:03.366000+00:00,99.01352,Conductivity
1748,2024-10-03 20:59:04.366000+00:00,98.95565,Conductivity
1749,2024-10-03 20:59:04.866000+00:00,98.724174,Conductivity
1750,2024-10-03 20:59:05.367000+00:00,98.60844,Conductivity
1751,2024-10-03 20:59:05.867000+00:00,98.4927,Conductivity
1752,2024-10-03 20:59:06.367000+00:00,98.203354,Conductivity
1753,2024-10-03 20:59:06.868000+00:00,98.087616,Conductivity
1754,2024-10-03 20:59:07.368000+00:00,98.02975,Conductivity
1755,2024-10-03 20:59:07.868000+00:00,97.91401,Conductivity
1756,2024-10-03 20:59:08.369000+00:00,97.79827,Conductivity
1757,2024-10-03 20:59:09.870000+00:00,97.7404,Conductivity
1758,2024-10-03 20:59:10+00:00,0.0,Heartbeat
1759,2024-10-03 20:59:12.372000+00:00,97.79827,Conductivity
1760,2024-10-03 20:59:12.872000+00:00,97.7404,Conductivity
1761,2024-10-03 20:59:13.372000+00:00,97.79827,Conductivity
1762,2024-10-03 20:59:13.872000+00:00,97.85614,Conductivity
1763,2024-10-03 20:59:15.371000+00:00,97.91401,Conductivity
1764,2024-10-03 20:59:16.871000+00:00,98.02975,Conductivity
1765,2024-10-03 20:59:17.372000+00:00,98.087616,Conductivity
1766,2024-10-03 20:59:17.872000+00:00,98.02975,Conductivity
1767,2024-10-03 20:59:18.372000+00:00,98.087616,Conductivity
1768,2024-10-03 20:59:19.374000+00:00,98.145485,Conductivity
1769,2024-10-03 20:59:20+00:00,0.0,Heartbeat
1770,2024-10-03 20:59:21.879000+00:00,98.087616,Conductivity
1771,2024-10-03 20:59:22.380000+00:00,98.145485,Conductivity
1772,2024-10-03 20:59:22.881000+00:00,98.087616,Conductivity
1773,2024-10-03 20:59:24.384000+00:00,98.02975,Conductivity
1774,2024-10-03 20:59:25.385000+00:00,97.91401,Conductivity
1775,2024-10-03 20:59:26.385000+00:00,97.85614,Conductivity
1776,2024-10-03 20:59:29.891000+00:00,97.79827,Conductivity
1777,2024-10-03 20:59:30+00:00,0.0,Heartbeat
1778,2024-10-03 20:59:30.392000+00:00,97.85614,Conductivity
1779,2024-10-03 20:59:31.393000+00:00,97.79827,Conductivity
1780,2024-10-03 20:59:33.393000+00:00,97.7404,Conductivity
1781,2024-10-03 20:59:34.394000+00:00,97.624664,Conductivity
1782,2024-10-03 20:59:35.861000+00:00,97.566795,Conductivity
1783,2024-10-03 20:59:36.869000+00:00,97.624664,Conductivity
1784,2024-10-03 20:59:37.370000+00:00,97.566795,Conductivity
1785,2024-10-03 20:59:37.870000+00:00,97.50893,Conductivity
1786,2024-10-03 20:59:39.371000+00:00,97.45106,Conductivity
1787,2024-10-03 20:59:39.873000+00:00,97.33533,Conductivity
1788,2024-10-03 20:59:40+00:00,0.0,Heartbeat
1789,2024-10-03 20:59:40.875000+00:00,97.21959,Conductivity
1790,2024-10-03 20:59:41.876000+00:00,97.04598,Conductivity
1791,2024-10-03 20:59:42.376000+00:00,96.930244,Conductivity
1792,2024-10-03 20:59:43.389000+00:00,96.6409,Conductivity
1793,2024-10-03 20:59:43.890000+00:00,96.58303,Conductivity
1794,2024-10-03 20:59:44.387000+00:00,96.46729,Conductivity
1795,2024-10-03 20:59:44.887000+00:00,96.293686,Conductivity
1796,2024-10-03 20:59:45.388000+00:00,96.06221,Conductivity
1797,2024-10-03 20:59:45.888000+00:00,95.8886,Conductivity
1798,2024-10-03 20:59:46.388000+00:00,95.772865,Conductivity
1799,2024-10-03 20:59:46.888000+00:00,95.59926,Conductivity
1800,2024-10-03 20:59:47.389000+00:00,95.54139,Conductivity
1801,2024-10-03 20:59:47.889000+00:00,95.42565,Conductivity
1802,2024-10-03 20:59:48.389000+00:00,95.252045,Conductivity
1803,2024-10-03 20:59:49.890000+00:00,95.194176,Conductivity
1804,2024-10-03 20:59:50+00:00,0.0,Heartbeat
1805,2024-10-03 20:59:50.395000+00:00,95.252045,Conductivity
1806,2024-10-03 20:59:51.395000+00:00,95.30991,Conductivity
1807,2024-10-03 20:59:51.895000+00:00,95.42565,Conductivity
1808,2024-10-03 20:59:52.396000+00:00,95.54139,Conductivity
1809,2024-10-03 20:59:52.896000+00:00,95.772865,Conductivity
1810,2024-10-03 20:59:53.396000+00:00,95.8886,Conductivity
1811,2024-10-03 20:59:53.896000+00:00,96.06221,Conductivity
1812,2024-10-03 20:59:54.396000+00:00,96.46729,Conductivity
1813,2024-10-03 20:59:54.897000+00:00,96.6409,Conductivity
1814,2024-10-03 20:59:55.397000+00:00,96.872375,Conductivity
1815,2024-10-03 20:59:55.898000+00:00,97.21959,Conductivity
1816,2024-10-03 20:59:56.398000+00:00,97.45106,Conductivity
1817,2024-10-03 20:59:56.898000+00:00,97.79827,Conductivity
1818,2024-10-03 20:59:57.398000+00:00,98.02975,Conductivity
1819,2024-10-03 20:59:57.898000+00:00,98.203354,Conductivity
1820,2024-10-03 20:59:58.876000+00:00,98.666306,Conductivity
1821,2024-10-03 20:59:59.378000+00:00,98.60844,Conductivity
1822,2024-10-03 20:59:59.877000+00:00,98.666306,Conductivity
1823,2024-10-03 21:00:00+00:00,0.0,Heartbeat
1824,2024-10-03 21:00:00.876000+00:00,98.60844,Conductivity
1825,2024-10-03 21:00:01.377000+00:00,98.31909,Conductivity
1826,2024-10-03 21:00:01.877000+00:00,98.203354,Conductivity
1827,2024-10-03 21:00:02.377000+00:00,97.85614,Conductivity
1828,2024-10-03 21:00:02.877000+00:00,96.98811,Conductivity
1829,2024-10-03 21:00:03.377000+00:00,96.351555,Conductivity
1830,2024-10-03 21:00:03.878000+00:00,94.036804,Conductivity
1831,2024-10-03 21:00:04.378000+00:00,91.37484,Conductivity
1832,2024-10-03 21:00:04.878000+00:00,89.928116,Conductivity
1833,2024-10-03 21:00:05.378000+00:00,87.671234,Conductivity
1834,2024-10-03 21:00:05.878000+00:00,84.48845,Conductivity
1835,2024-10-03 21:00:06.378000+00:00,82.69452,Conductivity
1836,2024-10-03 21:00:06.879000+00:00,80.14829,Conductivity
1837,2024-10-03 21:00:07.379000+00:00,76.38682,Conductivity
1838,2024-10-03 21:00:07.879000+00:00,74.36141,Conductivity
1839,2024-10-03 21:00:08.379000+00:00,71.46797,Conductivity
1840,2024-10-03 21:00:08.879000+00:00,67.243546,Conductivity
1841,2024-10-03 21:00:09.379000+00:00,65.33388,Conductivity
1842,2024-10-03 21:00:09.880000+00:00,60.87798,Conductivity
1843,2024-10-03 21:00:10+00:00,0.0,Heartbeat
1844,2024-10-03 21:00:10.380000+00:00,58.563225,Conductivity
1845,2024-10-03 21:00:10.880000+00:00,56.9429,Conductivity
1846,2024-10-03 21:00:11.380000+00:00,52.94995,Conductivity
1847,2024-10-03 21:00:11.882000+00:00,51.040283,Conductivity
1848,2024-10-03 21:00:12.382000+00:00,49.76717,Conductivity
1849,2024-10-03 21:00:12.882000+00:00,47.105206,Conductivity
1850,2024-10-03 21:00:13.382000+00:00,45.716354,Conductivity
1851,2024-10-03 21:00:13.883000+00:00,44.84832,Conductivity
1852,2024-10-03 21:00:14.383000+00:00,43.34373,Conductivity
1853,2024-10-03 21:00:14.884000+00:00,42.53357,Conductivity
1854,2024-10-03 21:00:15.384000+00:00,42.186356,Conductivity
1855,2024-10-03 21:00:15.884000+00:00,41.491932,Conductivity
1856,2024-10-03 21:00:16.385000+00:00,41.318325,Conductivity
1857,2024-10-03 21:00:16.885000+00:00,41.202587,Conductivity
1858,2024-10-03 21:00:18.385000+00:00,41.376194,Conductivity
1859,2024-10-03 21:00:18.885000+00:00,41.491932,Conductivity
1860,2024-10-03 21:00:19.385000+00:00,41.723404,Conductivity
1861,2024-10-03 21:00:19.885000+00:00,41.95488,Conductivity
1862,2024-10-03 21:00:20+00:00,0.0,Heartbeat
1863,2024-10-03 21:00:20.384000+00:00,42.302094,Conductivity
1864,2024-10-03 21:00:20.886000+00:00,42.938652,Conductivity
1865,2024-10-03 21:00:21.387000+00:00,43.112255,Conductivity
1866,2024-10-03 21:00:21.887000+00:00,43.517338,Conductivity
1867,2024-10-03 21:00:22.388000+00:00,44.211765,Conductivity
1868,2024-10-03 21:00:22.890000+00:00,44.327503,Conductivity
1869,2024-10-03 21:00:23.390000+00:00,44.964058,Conductivity
1870,2024-10-03 21:00:23.891000+00:00,45.658485,Conductivity
1871,2024-10-03 21:00:24.392000+00:00,45.774223,Conductivity
1872,2024-10-03 21:00:24.892000+00:00,46.526516,Conductivity
1873,2024-10-03 21:00:25.392000+00:00,47.163074,Conductivity
1874,2024-10-03 21:00:25.892000+00:00,47.27881,Conductivity
1875,2024-10-03 21:00:26.392000+00:00,48.031105,Conductivity
1876,2024-10-03 21:00:26.893000+00:00,48.72553,Conductivity
1877,2024-10-03 21:00:27.894000+00:00,49.535694,Conductivity
1878,2024-10-03 21:00:28.394000+00:00,50.287987,Conductivity
1879,2024-10-03 21:00:28.896000+00:00,50.345856,Conductivity
1880,2024-10-03 21:00:29.397000+00:00,51.040283,Conductivity
1881,2024-10-03 21:00:29.895000+00:00,51.792576,Conductivity
1882,2024-10-03 21:00:30+00:00,0.0,Heartbeat
1883,2024-10-03 21:00:30.397000+00:00,51.850445,Conductivity
1884,2024-10-03 21:00:30.897000+00:00,52.66061,Conductivity
1885,2024-10-03 21:00:31.397000+00:00,53.297165,Conductivity
1886,2024-10-03 21:00:31.897000+00:00,53.760117,Conductivity
1887,2024-10-03 21:00:32.397000+00:00,54.338802,Conductivity
1888,2024-10-03 21:00:32.897000+00:00,54.743885,Conductivity
1889,2024-10-03 21:00:33.397000+00:00,55.0911,Conductivity
1890,2024-10-03 21:00:33.897000+00:00,55.785522,Conductivity
1891,2024-10-03 21:00:34.398000+00:00,56.132736,Conductivity
1892,2024-10-03 21:00:34.898000+00:00,56.53782,Conductivity
1893,2024-10-03 21:00:35.398000+00:00,57.11651,Conductivity
1894,2024-10-03 21:00:35.898000+00:00,57.579456,Conductivity
1895,2024-10-03 21:00:36.398000+00:00,57.92667,Conductivity
1896,2024-10-03 21:00:36.900000+00:00,58.50536,Conductivity
1897,2024-10-03 21:00:37.400000+00:00,58.85257,Conductivity
1898,2024-10-03 21:00:37.903000+00:00,59.257652,Conductivity
1899,2024-10-03 21:00:38.403000+00:00,59.720604,Conductivity
1900,2024-10-03 21:00:38.903000+00:00,60.18355,Conductivity
1901,2024-10-03 21:00:39.404000+00:00,60.530766,Conductivity
1902,2024-10-03 21:00:39.904000+00:00,60.993717,Conductivity
1903,2024-10-03 21:00:40+00:00,0.0,Heartbeat
1904,2024-10-03 21:00:40.404000+00:00,61.398796,Conductivity
1905,2024-10-03 21:00:40.905000+00:00,61.861748,Conductivity
1906,2024-10-03 21:00:41.405000+00:00,62.440437,Conductivity
1907,2024-10-03 21:00:41.905000+00:00,62.787647,Conductivity
1908,2024-10-03 21:00:42.405000+00:00,63.076992,Conductivity
1909,2024-10-03 21:00:42.906000+00:00,63.65568,Conductivity
1910,2024-10-03 21:00:43.406000+00:00,63.945026,Conductivity
1911,2024-10-03 21:00:43.906000+00:00,64.23437,Conductivity
1912,2024-10-03 21:00:44.405000+00:00,64.75519,Conductivity
1913,2024-10-03 21:00:44.904000+00:00,64.928795,Conductivity
1914,2024-10-03 21:00:45.404000+00:00,65.21814,Conductivity
1915,2024-10-03 21:00:45.904000+00:00,65.68109,Conductivity
1916,2024-10-03 21:00:46.405000+00:00,65.91257,Conductivity
1917,2024-10-03 21:00:46.905000+00:00,66.20191,Conductivity
1918,2024-10-03 21:00:47.405000+00:00,66.60699,Conductivity
1919,2024-10-03 21:00:47.905000+00:00,66.89633,Conductivity
1920,2024-10-03 21:00:48.405000+00:00,67.12781,Conductivity
1921,2024-10-03 21:00:48.905000+00:00,67.53289,Conductivity
1922,2024-10-03 21:00:49.406000+00:00,67.764366,Conductivity
1923,2024-10-03 21:00:49.907000+00:00,68.05371,Conductivity
1924,2024-10-03 21:00:50+00:00,0.0,Heartbeat
1925,2024-10-03 21:00:50.410000+00:00,68.400925,Conductivity
1926,2024-10-03 21:00:50.910000+00:00,68.6324,Conductivity
1927,2024-10-03 21:00:51.410000+00:00,68.921745,Conductivity
1928,2024-10-03 21:00:51.910000+00:00,69.38469,Conductivity
1929,2024-10-03 21:00:52.410000+00:00,69.50043,Conductivity
1930,2024-10-03 21:00:52.911000+00:00,69.78977,Conductivity
1931,2024-10-03 21:00:53.411000+00:00,70.31059,Conductivity
1932,2024-10-03 21:00:53.911000+00:00,70.36846,Conductivity
1933,2024-10-03 21:00:54.412000+00:00,70.88928,Conductivity
1934,2024-10-03 21:00:54.912000+00:00,71.236496,Conductivity
1935,2024-10-03 21:00:55.913000+00:00,71.69945,Conductivity
1936,2024-10-03 21:00:56.413000+00:00,72.04665,Conductivity
1937,2024-10-03 21:00:57.413000+00:00,72.567474,Conductivity
1938,2024-10-03 21:00:57.914000+00:00,72.85682,Conductivity
1939,2024-10-03 21:00:58.414000+00:00,72.91469,Conductivity
1940,2024-10-03 21:00:58.914000+00:00,73.2619,Conductivity
1941,2024-10-03 21:01:00+00:00,0.0,Heartbeat
1942,2024-10-03 21:01:00.897000+00:00,74.30354,Conductivity
1943,2024-10-03 21:01:01.897000+00:00,74.65076,Conductivity
1944,2024-10-03 21:01:02.397000+00:00,74.882225,Conductivity
1945,2024-10-03 21:01:02.897000+00:00,74.940094,Conductivity
1946,2024-10-03 21:01:03.397000+00:00,75.28731,Conductivity
1947,2024-10-03 21:01:04.397000+00:00,75.57665,Conductivity
1948,2024-10-03 21:01:04.897000+00:00,75.92387,Conductivity
1949,2024-10-03 21:01:05.398000+00:00,76.09747,Conductivity
1950,2024-10-03 21:01:05.898000+00:00,76.38682,Conductivity
1951,2024-10-03 21:01:06.398000+00:00,76.502556,Conductivity
1952,2024-10-03 21:01:06.898000+00:00,76.73403,Conductivity
1953,2024-10-03 21:01:07.399000+00:00,76.90764,Conductivity
1954,2024-10-03 21:01:07.899000+00:00,77.081245,Conductivity
1955,2024-10-03 21:01:08.399000+00:00,77.31272,Conductivity
1956,2024-10-03 21:01:08.899000+00:00,77.48633,Conductivity
1957,2024-10-03 21:01:09.400000+00:00,77.60206,Conductivity
1958,2024-10-03 21:01:09.900000+00:00,77.8914,Conductivity
1959,2024-10-03 21:01:10+00:00,0.0,Heartbeat
1960,2024-10-03 21:01:10.400000+00:00,77.94927,Conductivity
1961,2024-10-03 21:01:10.900000+00:00,78.12288,Conductivity
1962,2024-10-03 21:01:11.400000+00:00,78.412224,Conductivity
1963,2024-10-03 21:01:11.901000+00:00,78.47009,Conductivity
1964,2024-10-03 21:01:12.401000+00:00,78.6437,Conductivity
1965,2024-10-03 21:01:12.901000+00:00,78.933044,Conductivity
1966,2024-10-03 21:01:13.401000+00:00,78.99091,Conductivity
1967,2024-10-03 21:01:13.901000+00:00,79.10665,Conductivity
1968,2024-10-03 21:01:14.400000+00:00,79.395996,Conductivity
1969,2024-10-03 21:01:14.900000+00:00,79.5696,Conductivity
1970,2024-10-03 21:01:15.403000+00:00,79.68534,Conductivity
1971,2024-10-03 21:01:15.903000+00:00,79.85895,Conductivity
1972,2024-10-03 21:01:16.403000+00:00,79.91682,Conductivity
1973,2024-10-03 21:01:16.904000+00:00,79.974686,Conductivity
1974,2024-10-03 21:01:17.404000+00:00,80.20616,Conductivity
1975,2024-10-03 21:01:17.904000+00:00,80.43763,Conductivity
1976,2024-10-03 21:01:18.404000+00:00,80.55337,Conductivity
1977,2024-10-03 21:01:18.905000+00:00,80.726974,Conductivity
1978,2024-10-03 21:01:19.405000+00:00,80.84271,Conductivity
1979,2024-10-03 21:01:19.904000+00:00,81.07419,Conductivity
1980,2024-10-03 21:01:20+00:00,0.0,Heartbeat
1981,2024-10-03 21:01:20.403000+00:00,81.247795,Conductivity
1982,2024-10-03 21:01:20.903000+00:00,81.305664,Conductivity
1983,2024-10-03 21:01:21.404000+00:00,81.53714,Conductivity
1984,2024-10-03 21:01:21.904000+00:00,81.65288,Conductivity
1985,2024-10-03 21:01:22.404000+00:00,81.71075,Conductivity
1986,2024-10-03 21:01:22.904000+00:00,82.00009,Conductivity
1987,2024-10-03 21:01:23.404000+00:00,82.11583,Conductivity
1988,2024-10-03 21:01:23.905000+00:00,82.1737,Conductivity
1989,2024-10-03 21:01:24.405000+00:00,82.405174,Conductivity
1990,2024-10-03 21:01:24.903000+00:00,82.52091,Conductivity
1991,2024-10-03 21:01:25.403000+00:00,82.57878,Conductivity
1992,2024-10-03 21:01:25.903000+00:00,82.75239,Conductivity
1993,2024-10-03 21:01:26.404000+00:00,82.868126,Conductivity
1994,2024-10-03 21:01:26.904000+00:00,83.04173,Conductivity
1995,2024-10-03 21:01:27.404000+00:00,83.15747,Conductivity
1996,2024-10-03 21:01:27.904000+00:00,83.2732,Conductivity
1997,2024-10-03 21:01:28.404000+00:00,83.38894,Conductivity
1998,2024-10-03 21:01:28.904000+00:00,83.562546,Conductivity
1999,2024-10-03 21:01:29.404000+00:00,83.67828,Conductivity
2000,2024-10-03 21:01:29.905000+00:00,83.85189,Conductivity
2001,2024-10-03 21:01:30+00:00,0.0,Heartbeat
2002,2024-10-03 21:01:30.405000+00:00,83.90976,Conductivity
2003,2024-10-03 21:01:30.905000+00:00,84.0255,Conductivity
2004,2024-10-03 21:01:31.404000+00:00,84.199104,Conductivity
2005,2024-10-03 21:01:31.904000+00:00,84.25697,Conductivity
2006,2024-10-03 21:01:32.405000+00:00,84.31484,Conductivity
2007,2024-10-03 21:01:32.905000+00:00,84.54632,Conductivity
2008,2024-10-03 21:01:33.405000+00:00,84.60419,Conductivity
2009,2024-10-03 21:01:33.906000+00:00,84.719925,Conductivity
2010,2024-10-03 21:01:34.906000+00:00,84.777794,Conductivity
2011,2024-10-03 21:01:35.406000+00:00,84.83566,Conductivity
2012,2024-10-03 21:01:35.906000+00:00,85.06714,Conductivity
2013,2024-10-03 21:01:36.406000+00:00,85.12501,Conductivity
2014,2024-10-03 21:01:36.907000+00:00,85.18288,Conductivity
2015,2024-10-03 21:01:37.408000+00:00,85.298615,Conductivity
2016,2024-10-03 21:01:37.915000+00:00,85.41435,Conductivity
2017,2024-10-03 21:01:38.415000+00:00,85.47222,Conductivity
2018,2024-10-03 21:01:38.915000+00:00,85.58796,Conductivity
2019,2024-10-03 21:01:39.415000+00:00,85.7037,Conductivity
2020,2024-10-03 21:01:39.916000+00:00,85.761566,Conductivity
2021,2024-10-03 21:01:40+00:00,0.0,Heartbeat
2022,2024-10-03 21:01:40.416000+00:00,85.877304,Conductivity
2023,2024-10-03 21:01:40.916000+00:00,86.05091,Conductivity
2024,2024-10-03 21:01:41.916000+00:00,86.16664,Conductivity
2025,2024-10-03 21:01:42.416000+00:00,86.28238,Conductivity
2026,2024-10-03 21:01:43.416000+00:00,86.34025,Conductivity
2027,2024-10-03 21:01:43.917000+00:00,86.513855,Conductivity
2028,2024-10-03 21:01:45.416000+00:00,86.62959,Conductivity
2029,2024-10-03 21:01:46.417000+00:00,86.74533,Conductivity
2030,2024-10-03 21:01:46.915000+00:00,86.86107,Conductivity
2031,2024-10-03 21:01:47.916000+00:00,87.034676,Conductivity
2032,2024-10-03 21:01:48.424000+00:00,87.092545,Conductivity
2033,2024-10-03 21:01:49.431000+00:00,87.20828,Conductivity
2034,2024-10-03 21:01:49.931000+00:00,87.32402,Conductivity
2035,2024-10-03 21:01:50+00:00,0.0,Heartbeat
2036,2024-10-03 21:01:50.931000+00:00,87.43976,Conductivity
2037,2024-10-03 21:01:51.432000+00:00,87.49763,Conductivity
2038,2024-10-03 21:01:52.433000+00:00,87.671234,Conductivity
2039,2024-10-03 21:01:52.934000+00:00,87.7291,Conductivity
2040,2024-10-03 21:01:53.434000+00:00,87.671234,Conductivity
2041,2024-10-03 21:01:53.934000+00:00,87.78697,Conductivity
2042,2024-10-03 21:01:54.933000+00:00,87.90271,Conductivity
2043,2024-10-03 21:01:55.435000+00:00,87.96058,Conductivity
2044,2024-10-03 21:01:55.935000+00:00,88.01845,Conductivity
2045,2024-10-03 21:01:56.935000+00:00,88.07632,Conductivity
2046,2024-10-03 21:01:57.435000+00:00,88.192055,Conductivity
2047,2024-10-03 21:01:57.936000+00:00,88.24992,Conductivity
2048,2024-10-03 21:01:58.436000+00:00,88.30779,Conductivity
2049,2024-10-03 21:01:58.936000+00:00,88.36566,Conductivity
2050,2024-10-03 21:01:59.937000+00:00,88.4814,Conductivity
2051,2024-10-03 21:02:00+00:00,0.0,Heartbeat
2052,2024-10-03 21:02:00.437000+00:00,88.53927,Conductivity
2053,2024-10-03 21:02:01.436000+00:00,88.59714,Conductivity
2054,2024-10-03 21:02:01.936000+00:00,88.65501,Conductivity
2055,2024-10-03 21:02:02.936000+00:00,88.770744,Conductivity
2056,2024-10-03 21:02:03.937000+00:00,88.82861,Conductivity
2057,2024-10-03 21:02:04.438000+00:00,88.886475,Conductivity
2058,2024-10-03 21:02:05.438000+00:00,88.94434,Conductivity
2059,2024-10-03 21:02:06.438000+00:00,89.06008,Conductivity
2060,2024-10-03 21:02:07.439000+00:00,88.94434,Conductivity
2061,2024-10-03 21:02:07.939000+00:00,88.886475,Conductivity
2062,2024-10-03 21:02:08.440000+00:00,88.94434,Conductivity
2063,2024-10-03 21:02:08.940000+00:00,89.17582,Conductivity
2064,2024-10-03 21:02:09.940000+00:00,89.06008,Conductivity
2065,2024-10-03 21:02:10+00:00,0.0,Heartbeat
2066,2024-10-03 21:02:10.440000+00:00,89.11795,Conductivity
2067,2024-10-03 21:02:12.441000+00:00,89.23369,Conductivity
2068,2024-10-03 21:02:12.941000+00:00,89.17582,Conductivity
2069,2024-10-03 21:02:13.441000+00:00,89.23369,Conductivity
2070,2024-10-03 21:02:13.941000+00:00,89.17582,Conductivity
2071,2024-10-03 21:02:14.918000+00:00,89.23369,Conductivity
2072,2024-10-03 21:02:15.418000+00:00,89.34943,Conductivity
2073,2024-10-03 21:02:16.416000+00:00,89.407295,Conductivity
2074,2024-10-03 21:02:17.415000+00:00,89.465164,Conductivity
2075,2024-10-03 21:02:17.916000+00:00,89.407295,Conductivity
2076,2024-10-03 21:02:18.416000+00:00,89.465164,Conductivity
2077,2024-10-03 21:02:19.416000+00:00,89.52303,Conductivity
2078,2024-10-03 21:02:20+00:00,0.0,Heartbeat
2079,2024-10-03 21:02:21.416000+00:00,89.63877,Conductivity
2080,2024-10-03 21:02:24.415000+00:00,89.69664,Conductivity
2081,2024-10-03 21:02:25.418000+00:00,89.75451,Conductivity
2082,2024-10-03 21:02:25.918000+00:00,89.81238,Conductivity
2083,2024-10-03 21:02:27.420000+00:00,89.928116,Conductivity
2084,2024-10-03 21:02:27.920000+00:00,89.81238,Conductivity
2085,2024-10-03 21:02:28.420000+00:00,89.928116,Conductivity
2086,2024-10-03 21:02:29.921000+00:00,90.04385,Conductivity
2087,2024-10-03 21:02:30+00:00,0.0,Heartbeat
2088,2024-10-03 21:02:34.922000+00:00,90.21746,Conductivity
2089,2024-10-03 21:02:35.922000+00:00,90.27533,Conductivity
2090,2024-10-03 21:02:36.923000+00:00,90.21746,Conductivity
2091,2024-10-03 21:02:37.423000+00:00,90.3332,Conductivity
2092,2024-10-03 21:02:37.923000+00:00,90.39107,Conductivity
2093,2024-10-03 21:02:38.423000+00:00,90.3332,Conductivity
2094,2024-10-03 21:02:39.425000+00:00,90.506805,Conductivity
2095,2024-10-03 21:02:40+00:00,0.0,Heartbeat
2096,2024-10-03 21:02:41.925000+00:00,90.62254,Conductivity
2097,2024-10-03 21:02:42.926000+00:00,90.564674,Conductivity
2098,2024-10-03 21:02:43.427000+00:00,90.62254,Conductivity
2099,2024-10-03 21:02:44.428000+00:00,90.68041,Conductivity
2100,2024-10-03 21:02:46.934000+00:00,90.79615,Conductivity
